gbifID	accessRights	bibliographicCitation	language	license	modified	publisher	references	rightsHolder	type	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	caste	behavior	vitality	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedMedia	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialEntityID	materialEntityRemarks	verbatimLabel	materialSampleID	eventID	parentEventID	eventType	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	verticalDatum	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	superfamily	family	subfamily	tribe	subtribe	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks
3748612792	http://www.natuurpunt.be/normen-voor-datagebruik			https://creativecommons.org/licenses/by-nc/4.0/			https://waarnemingen.be/observation/236642904	Natuurpunt Studie				https://doi.org/10.15468/k2aiak	Natuurpunt	waarnemingen.be	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium		HumanObservation	see metadata			Natuurpunt:Waarnemingen:236642904					6																																					2020-05-27									casual observation									Europe					BE	Antwerp		Antwerpen														51.16654	4.36746	WGS84	10																																										unverified		https://waarnemingen.be/species/561245								Procambarus virginalis								Animalia																species		Lyko, 2017	Marmerkreeft	ICZN			
3748612620	http://www.natuurpunt.be/normen-voor-datagebruik			https://creativecommons.org/licenses/by-nc/4.0/			https://waarnemingen.be/observation/235983718	Natuurpunt Studie				https://doi.org/10.15468/k2aiak	Natuurpunt	waarnemingen.be	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium		HumanObservation	see metadata			Natuurpunt:Waarnemingen:235983718					1																																					2022-03-23									casual observation									Europe					BE	East Flanders		Sint-Niklaas														51.18010	4.05586	WGS84	10																																										unverified		https://waarnemingen.be/species/10083								Procambarus clarkii								Animalia																species		(Girard, 1852)	Rode Amerikaanse rivierkreeft	ICZN			
3748612305	http://www.natuurpunt.be/normen-voor-datagebruik			https://creativecommons.org/licenses/by-nc/4.0/			https://waarnemingen.be/observation/234127881	Natuurpunt Studie				https://doi.org/10.15468/k2aiak	Natuurpunt	waarnemingen.be	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium		HumanObservation	see metadata			Natuurpunt:Waarnemingen:234127881					1				adult																		found dead | seen while diving															2020-06-02									casual observation									Europe					BE	Antwerp		Mol														51.22887	5.19080	WGS84	30																																										approved on photographic evidence		https://waarnemingen.be/species/8887								Faxonius limosus								Animalia																species		(Rafinesque, 1817)	Gevlekte Amerikaanse rivierkreeft	ICZN			
3748562355	https://www.natagora.be/donnees_naturalistes_usage			https://creativecommons.org/publicdomain/zero/1.0/			https://observations.be/observation/233738316	Natagora				https://doi.org/10.15468/p58ip1	Natagora		Observations.be - Non-native species occurrences in Wallonia, Belgium		HumanObservation	see metadata			Natagora:Observations:233738316					1																																					2022-02-13									casual observation									Europe					BE	Hainaut		Saint-Ghislain														50.45759	3.77199	WGS84	268																																										approved on photographic evidence		https://observations.be/species/8887								Faxonius limosus								Animalia																species		(Rafinesque, 1817)		ICZN			
3748557406	https://www.natagora.be/donnees_naturalistes_usage			https://creativecommons.org/publicdomain/zero/1.0/			https://observations.be/observation/234259143	Natagora				https://doi.org/10.15468/p58ip1	Natagora		Observations.be - Non-native species occurrences in Wallonia, Belgium		HumanObservation	see metadata			Natagora:Observations:234259143					1			female	adult																																	2018-08-27									catch by net									Europe					BE	Liège		Raeren														50.70147	6.05650	WGS84	5																																										approved on photographic evidence		https://observations.be/species/20581								Pacifastacus leniusculus								Animalia																species		(Dana, 1852)	Écrevisse de Californie	ICZN			
3748555340	https://www.natagora.be/donnees_naturalistes_usage			https://creativecommons.org/publicdomain/zero/1.0/			https://observations.be/observation/233528340	Natagora				https://doi.org/10.15468/p58ip1	Natagora		Observations.be - Non-native species occurrences in Wallonia, Belgium		HumanObservation	see metadata			Natagora:Observations:233528340					1																						found dead															2022-02-09									casual observation									Europe					BE	Luxembourg		Libramont-Chevigny														49.88857	5.32999	WGS84	3																																										approved on photographic evidence		https://observations.be/species/9358								Pontastacus leptodactylus								Animalia																species		(Eschscholtz, 1823)	Écrevisse à pattes grêles	ICZN			
3712459636				https://creativecommons.org/licenses/by-nc/4.0/	2022-03-15T09:39:06Z		https://www.inaturalist.org/observations/107939465	Valériane GIGOT					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/107939465	107939465		Valériane GIGOT																																							2021-02-05T11:10:00+01:00	11:10:00+01:00						Fri Feb 05 2021 11:10:00 GMT+0100 (GMT+1)																BE	Wallonie				Rue des Trois Fontaines, Walhain, Brabant wallon, BE												50.6366571905	4.646476959	EPSG:4326	59																																		242242142				Kevin Scheers		2022-03-14T21:54:47Z				622748								Pontastacus leptodactylus								Animalia	Arthropoda	Malacostraca	Decapoda		Astacidae				Pontastacus							species							
3699108690	http://www.natuurpunt.be/normen-voor-datagebruik			https://creativecommons.org/licenses/by-nc/4.0/			https://waarnemingen.be/observation/234246814	Natuurpunt Studie				https://doi.org/10.15468/k2aiak	Natuurpunt	waarnemingen.be	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium		HumanObservation	see metadata			Natuurpunt:Waarnemingen:234246814					80																																					2022-02-24									casual observation									Europe					BE	Antwerp		Antwerpen														51.19617	4.43142	WGS84	5																																										approved on expert judgement		https://waarnemingen.be/species/561245								Procambarus virginalis								Animalia																species		Lyko, 2017	Marmerkreeft	ICZN			
3503956432														AGE-WFD	Fish-AGE		HumanObservation			Taxon status for Luxembourg: [] | Sample measurement: Altitude  350 metres Exact |	DSS004390000OOQN			Carole Molitor			1	Individuals																																			2017-6-27							2017-6-27/2017-6-27	"[""Fliessgewässer""]"	Electrofishing					Norme (mesures hydrobiologiques): : IPR NF XPT90-383 (2008)														L122022A01												50.1502	6.12566	WSG84				76966,135119			LUX																														Unconfirmed		Molitor Carole														Pacifastacus leniusculus								Animalia	Arthropoda															species		(Dana, 1852)					
3498932964										https://ror.org/05natt857			MnhnL	COL-MNHNL	General recording - MNHNL Data Portal		HumanObservation	images recorded at data.mnhn.lu are not included here		Taxon status for Luxembourg: []	MNHNL000000048MZ		197819	unknown			44	Individuals																				Plusieurs actions de monitoring période mai - août															2017-6-1							2017-6-1/2017-6-1	[]	Field Observation					Recorded by person named Equipe EEE ANF\r\nObservations concernant tout le tronçon																										49.8553	5.75228	WGS84				50096,102402			LUX																														Original		De Sousa Tiago														Pacifastacus leniusculus								Animalia	Arthropoda															species		(Dana, 1852)					
3498932962										https://ror.org/05natt857			MnhnL	COL-MNHNL	General recording - MNHNL Data Portal		HumanObservation	images recorded at data.mnhn.lu are not included here		Taxon status for Luxembourg: []	MNHNL000000048MX		197817	unknown			30	Individuals																				Observations concernant tout le tronçon															2017-5-23							2017-5-23/2017-5-23	[]	Field Observation					Recorded by person named Equipe EEE ANF\r\nPlusieurs actions de monitoring période mai - août																										49.8732	5.75602	WGS84				50376,104396			LUX																														Original		De Sousa Tiago														Pacifastacus leniusculus								Animalia	Arthropoda															species		(Dana, 1852)					
3498913698										https://ror.org/05natt857			MnhnL	COL-MNHNL	Crustaceans - MNHNL Data Portal		HumanObservation	images recorded at data.mnhn.lu are not included here		Taxon status for Luxembourg: []	MNHNL000000059AA		245314	Elisabeth Kirsch			1	Individuals																																			2014-6-5							2014-6-5/2014-6-5	[]	Trap					Trapping period 04-20\/06\/2014																										49.8687	5.75306	WGS84				49.869N, 5.753E			LTLN																														Original		Kirsch Elisabeth														Pacifastacus leniusculus								Animalia	Arthropoda															species		(Dana, 1852)					
3498913661										https://ror.org/05natt857			MnhnL	COL-MNHNL	Crustaceans - MNHNL Data Portal		HumanObservation	images recorded at data.mnhn.lu are not included here		Taxon status for Luxembourg: []	MNHNL000000059AV		245335	Elisabeth Kirsch			4	Individuals																																			2014-6-5							2014-6-5/2014-6-5	[]	Trap					Trapping period 04-20\/06\/2014																										49.8744	5.75481	WGS84				49.874N, 5.755E			LTLN																														Original		Kirsch Elisabeth														Pacifastacus leniusculus								Animalia	Arthropoda															species		(Dana, 1852)					
3498913649										https://ror.org/05natt857			MnhnL	COL-MNHNL	Crustaceans - MNHNL Data Portal		HumanObservation	images recorded at data.mnhn.lu are not included here		Taxon status for Luxembourg: []	MNHNL000000059AU		245334	Elisabeth Kirsch			1	Individuals																																			2014-6-5							2014-6-5/2014-6-5	[]	Trap					Trapping period 04-20\/06\/2014																										49.8744	5.75481	WGS84				49.874N, 5.755E			LTLN																														Original		Kirsch Elisabeth														Pacifastacus leniusculus								Animalia	Arthropoda															species		(Dana, 1852)					
3498913646										https://ror.org/05natt857			MnhnL	COL-MNHNL	Crustaceans - MNHNL Data Portal		HumanObservation	images recorded at data.mnhn.lu are not included here		Taxon status for Luxembourg: []	MNHNL000000059AW		245336	Elisabeth Kirsch			1	Individuals																																			2014-6-5							2014-6-5/2014-6-5	[]	Trap					Trapping period 04-20\/06\/2014																										49.8742	5.75603	WGS84				49.874N, 5.756E			LTLN																														Original		Kirsch Elisabeth														Pacifastacus leniusculus								Animalia	Arthropoda															species		(Dana, 1852)					
3498913642										https://ror.org/05natt857			MnhnL	COL-MNHNL	Crustaceans - MNHNL Data Portal		HumanObservation	images recorded at data.mnhn.lu are not included here		Taxon status for Luxembourg: []	MNHNL000000059AS		245332	Elisabeth Kirsch			2	Individuals																																			2014-6-5							2014-6-5/2014-6-5	[]	Trap					Trapping period 04-20\/06\/2014																										49.8731	5.75272	WGS84				49.873N, 5.753E			LTLN																														Original		Kirsch Elisabeth														Pacifastacus leniusculus								Animalia	Arthropoda															species		(Dana, 1852)					
3498913639										https://ror.org/05natt857			MnhnL	COL-MNHNL	Crustaceans - MNHNL Data Portal		HumanObservation	images recorded at data.mnhn.lu are not included here		Taxon status for Luxembourg: []	MNHNL000000059AT		245333	Elisabeth Kirsch			1	Individuals																																			2014-6-5							2014-6-5/2014-6-5	[]	Field Observation					Trapping period 04-20\/06\/2014																										49.8741	5.75414	WGS84				49.874N, 5.754E			LTLN																														Original		Kirsch Elisabeth														Pacifastacus leniusculus								Animalia	Arthropoda															species		(Dana, 1852)					
3498913634										https://ror.org/05natt857			MnhnL	COL-MNHNL	Crustaceans - MNHNL Data Portal		HumanObservation	images recorded at data.mnhn.lu are not included here		Taxon status for Luxembourg: []	MNHNL000000059AR		245331	Elisabeth Kirsch			1	Individuals																																			2014-6-5							2014-6-5/2014-6-5	[]	Trap					Trapping period 04-20\/06\/2014																										49.8731	5.75272	WGS84				49.873N, 5.753E			LTLN																														Original		Kirsch Elisabeth														Pacifastacus leniusculus								Animalia	Arthropoda															species		(Dana, 1852)					
3498913632										https://ror.org/05natt857			MnhnL	COL-MNHNL	Crustaceans - MNHNL Data Portal		HumanObservation	images recorded at data.mnhn.lu are not included here		Taxon status for Luxembourg: []	MNHNL000000059AI		245322	Elisabeth Kirsch			3	Individuals																																			2014-6-5							2014-6-5/2014-6-5	[]	Trap					Trapping period 04-20\/06\/2014																										49.8704	5.75131	WGS84				49.870N, 5.751E			LTLN																														Original		Kirsch Elisabeth														Pacifastacus leniusculus								Animalia	Arthropoda															species		(Dana, 1852)					
3498913630										https://ror.org/05natt857			MnhnL	COL-MNHNL	Crustaceans - MNHNL Data Portal		HumanObservation	images recorded at data.mnhn.lu are not included here		Taxon status for Luxembourg: []	MNHNL000000059AH		245321	Elisabeth Kirsch			1	Individuals																																			2014-6-5							2014-6-5/2014-6-5	[]	Trap					Trapping period 04-20\/06\/2014																										49.8695	5.751	WGS84				49.870N, 5.751E			LTLN																														Original		Kirsch Elisabeth														Pacifastacus leniusculus								Animalia	Arthropoda															species		(Dana, 1852)					
3498913628										https://ror.org/05natt857			MnhnL	COL-MNHNL	Crustaceans - MNHNL Data Portal		HumanObservation	images recorded at data.mnhn.lu are not included here		Taxon status for Luxembourg: []	MNHNL000000059AE		245318	Elisabeth Kirsch			1	Individuals																																			2014-6-5							2014-6-5/2014-6-5	[]	Trap					Trapping period 04-20\/06\/2014																										49.8689	5.7525	WGS84				49.869N, 5.753E			LTLN																														Original		Kirsch Elisabeth														Pacifastacus leniusculus								Animalia	Arthropoda															species		(Dana, 1852)					
3498913624										https://ror.org/05natt857			MnhnL	COL-MNHNL	Crustaceans - MNHNL Data Portal		HumanObservation	images recorded at data.mnhn.lu are not included here		Taxon status for Luxembourg: []	MNHNL000000059AG		245320	Elisabeth Kirsch			3	Individuals																																			2014-6-5							2014-6-5/2014-6-5	[]	Trap					Trapping period 04-20\/06\/2014																										49.8689	5.7525	WGS84				49.869N, 5.753E			LTLN																														Original		Kirsch Elisabeth														Pacifastacus leniusculus								Animalia	Arthropoda															species		(Dana, 1852)					
3498913623										https://ror.org/05natt857			MnhnL	COL-MNHNL	Crustaceans - MNHNL Data Portal		HumanObservation	images recorded at data.mnhn.lu are not included here		Taxon status for Luxembourg: []	MNHNL000000059AP		245329	Elisabeth Kirsch			3	Individuals																																			2014-6-5							2014-6-5/2014-6-5	[]	Trap					Trapping period 04-20\/06\/2014																										49.8713	5.75147	WGS84				49.871N, 5.751E			LTLN																														Original		Kirsch Elisabeth														Pacifastacus leniusculus								Animalia	Arthropoda															species		(Dana, 1852)					
3498913621										https://ror.org/05natt857			MnhnL	COL-MNHNL	Crustaceans - MNHNL Data Portal		HumanObservation	images recorded at data.mnhn.lu are not included here		Taxon status for Luxembourg: []	MNHNL000000059AC		245316	Elisabeth Kirsch			8	Individuals																																			2014-6-5							2014-6-5/2014-6-5	[]	Trap					Trapping period 04-20\/06\/2014																										49.8687	5.75306	WGS84				49.869N, 5.753E			LTLN																														Original		Kirsch Elisabeth														Pacifastacus leniusculus								Animalia	Arthropoda															species		(Dana, 1852)					
3498913615										https://ror.org/05natt857			MnhnL	COL-MNHNL	Crustaceans - MNHNL Data Portal		HumanObservation	images recorded at data.mnhn.lu are not included here		Taxon status for Luxembourg: []	MNHNL000000059AF		245319	Elisabeth Kirsch			1	Individuals																																			2014-6-5							2014-6-5/2014-6-5	[]	Trap					Trapping period 04-20\/06\/2014																										49.8689	5.7525	WGS84				49.869N, 5.753E			LTLN																														Original		Kirsch Elisabeth														Pacifastacus leniusculus								Animalia	Arthropoda															species		(Dana, 1852)					
3498913613										https://ror.org/05natt857			MnhnL	COL-MNHNL	Crustaceans - MNHNL Data Portal		HumanObservation	images recorded at data.mnhn.lu are not included here		Taxon status for Luxembourg: []	MNHNL000000059AD		245317	Elisabeth Kirsch			10	Individuals																				hand trapped															2014-6-5							2014-6-5/2014-6-5	[]	Trap					Trapping period 04-20\/06\/2014																										49.8687	5.75306	WGS84				49.869N, 5.753E			LTLN																														Original		Kirsch Elisabeth														Pacifastacus leniusculus								Animalia	Arthropoda															species		(Dana, 1852)					
3498913611										https://ror.org/05natt857			MnhnL	COL-MNHNL	Crustaceans - MNHNL Data Portal		HumanObservation	images recorded at data.mnhn.lu are not included here		Taxon status for Luxembourg: []	MNHNL000000059AO		245328	Elisabeth Kirsch			1	Individuals																																			2014-6-5							2014-6-5/2014-6-5	[]	Trap					Trapping period 04-20\/06\/2014																										49.8713	5.75147	WGS84				49.871N, 5.751E			LTLN																														Original		Kirsch Elisabeth														Pacifastacus leniusculus								Animalia	Arthropoda															species		(Dana, 1852)					
3498913609										https://ror.org/05natt857			MnhnL	COL-MNHNL	Crustaceans - MNHNL Data Portal		HumanObservation	images recorded at data.mnhn.lu are not included here		Taxon status for Luxembourg: []	MNHNL000000059AQ		245330	Elisabeth Kirsch			5	Individuals																																			2014-6-5							2014-6-5/2014-6-5	[]	Trap					Trapping period 04-20\/06\/2014																										49.8713	5.75147	WGS84				49.871N, 5.751E			LTLN																														Original		Kirsch Elisabeth														Pacifastacus leniusculus								Animalia	Arthropoda															species		(Dana, 1852)					
3498913607										https://ror.org/05natt857			MnhnL	COL-MNHNL	Crustaceans - MNHNL Data Portal		HumanObservation	images recorded at data.mnhn.lu are not included here		Taxon status for Luxembourg: []	MNHNL000000059AB		245315	Elisabeth Kirsch			5	Individuals																																			2014-6-5							2014-6-5/2014-6-5	[]	Trap					Trapping period 04-20\/06\/2014																										49.8687	5.75306	WGS84				49.869N, 5.753E			LTLN																														Original		Kirsch Elisabeth														Pacifastacus leniusculus								Animalia	Arthropoda															species		(Dana, 1852)					
3498913602										https://ror.org/05natt857			MnhnL	COL-MNHNL	Crustaceans - MNHNL Data Portal		HumanObservation	images recorded at data.mnhn.lu are not included here		Taxon status for Luxembourg: []	MNHNL000000059AL		245325	Elisabeth Kirsch			2	Individuals																																			2014-6-5							2014-6-5/2014-6-5	[]	Trap					Trapping period 04-20\/06\/2014																										49.8713	5.75147	WGS84				49.871N, 5.751E			LTLN																														Original		Kirsch Elisabeth														Pacifastacus leniusculus								Animalia	Arthropoda															species		(Dana, 1852)					
3498913601										https://ror.org/05natt857			MnhnL	COL-MNHNL	Crustaceans - MNHNL Data Portal		HumanObservation	images recorded at data.mnhn.lu are not included here		Taxon status for Luxembourg: []	MNHNL000000059AN		245327	Elisabeth Kirsch			2	Individuals																				hand trapped															2014-6-5							2014-6-5/2014-6-5	[]	Trap					Trapping period 04-20\/06\/2014																										49.8713	5.75147	WGS84				49.871N, 5.751E			LTLN																														Original		Kirsch Elisabeth														Pacifastacus leniusculus								Animalia	Arthropoda															species		(Dana, 1852)					
3498913600										https://ror.org/05natt857			MnhnL	COL-MNHNL	Crustaceans - MNHNL Data Portal		HumanObservation	images recorded at data.mnhn.lu are not included here		Taxon status for Luxembourg: []	MNHNL000000059AM		245326	Elisabeth Kirsch			1	Individuals																																			2014-6-5							2014-6-5/2014-6-5	[]	Trap					Trapping period 04-20\/06\/2014																										49.8713	5.75147	WGS84				49.871N, 5.751E			LTLN																														Original		Kirsch Elisabeth														Pacifastacus leniusculus								Animalia	Arthropoda															species		(Dana, 1852)					
3498913598										https://ror.org/05natt857			MnhnL	COL-MNHNL	Crustaceans - MNHNL Data Portal		HumanObservation	images recorded at data.mnhn.lu are not included here		Taxon status for Luxembourg: []	MNHNL000000059AK		245324	Elisabeth Kirsch			1	Individuals																				hand trapped															2014-6-5							2014-6-5/2014-6-5	[]	Trap					Trapping period 04-20\/06\/2014																										49.8704	5.75131	WGS84				49.870N, 5.751E			LTLN																														Original		Kirsch Elisabeth														Pacifastacus leniusculus								Animalia	Arthropoda															species		(Dana, 1852)					
3498913597										https://ror.org/05natt857			MnhnL	COL-MNHNL	Crustaceans - MNHNL Data Portal		HumanObservation	images recorded at data.mnhn.lu are not included here		Taxon status for Luxembourg: []	MNHNL000000059AJ		245323	Elisabeth Kirsch			4	Individuals																																			2014-6-5							2014-6-5/2014-6-5	[]	Trap					Trapping period 04-20\/06\/2014																										49.8704	5.75131	WGS84				49.870N, 5.751E			LTLN																														Original		Kirsch Elisabeth														Pacifastacus leniusculus								Animalia	Arthropoda															species		(Dana, 1852)					
3467241715	http://www.natuurpunt.be/normen-voor-datagebruik			https://creativecommons.org/licenses/by-nc/4.0/			https://waarnemingen.be/observation/233201063	Natuurpunt Studie				https://doi.org/10.15468/k2aiak	Natuurpunt	waarnemingen.be	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium		HumanObservation	see metadata			Natuurpunt:Waarnemingen:233201063					1				adult																																	2022-02-01									seen indoors									Europe					BE	Antwerp		Antwerpen														51.21768	4.46847	WGS84	5																																										approved on photographic evidence		https://waarnemingen.be/species/8887								Faxonius limosus								Animalia																species		(Rafinesque, 1817)	Gevlekte Amerikaanse rivierkreeft	ICZN			
3467195695	http://www.natuurpunt.be/normen-voor-datagebruik			https://creativecommons.org/licenses/by-nc/4.0/			https://waarnemingen.be/observation/233164890	Natuurpunt Studie				https://doi.org/10.15468/k2aiak	Natuurpunt	waarnemingen.be	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium		HumanObservation	see metadata			Natuurpunt:Waarnemingen:233164890					2																																					2021-06-09									catch by hand and collected									Europe					BE	East Flanders		Zwalm														50.89326	3.68037	WGS84	10																																										approved on photographic evidence		https://waarnemingen.be/species/8887								Faxonius limosus								Animalia																species		(Rafinesque, 1817)	Gevlekte Amerikaanse rivierkreeft	ICZN			
3467189409	http://www.natuurpunt.be/normen-voor-datagebruik			https://creativecommons.org/licenses/by-nc/4.0/			https://waarnemingen.be/observation/232310387	Natuurpunt Studie				https://doi.org/10.15468/k2aiak	Natuurpunt	waarnemingen.be	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium		HumanObservation	see metadata			Natuurpunt:Waarnemingen:232310387					1				adult			feeding																														2022-01-11									seen									Europe					BE	West Flanders		Kortrijk														50.83149	3.28324	WGS84	5																																										approved on expert judgement		https://waarnemingen.be/species/8887								Faxonius limosus								Animalia																species		(Rafinesque, 1817)	Gevlekte Amerikaanse rivierkreeft	ICZN			
3442525769							https://boldsystems.org/index.php/Public_RecordView?processid=CRAYL103-18						Musee National d'histoire Naturelle Luxembourg				MATERIAL_SAMPLE				CRAYL103-18	Mart-07-18-003		Alexander Kristiansen																																							2018-07-05																											Martelange (Sure)													49.83579	 5.74019																																					Pacifastacus leniusculus			David Porco						BOLD:AAK4578							http://www.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAK4578	BOLD:AAK4578								Animalia	Arthropoda	Malacostraca	Decapoda		Astacidae				Pacifastacus														
3442522763							https://boldsystems.org/index.php/Public_RecordView?processid=CRAYL113-18						Musee National d'histoire Naturelle Luxembourg				MATERIAL_SAMPLE				CRAYL113-18	Mart-07-18-013		Alexander Kristiansen																																							2018-07-05																											Martelange (Sure)													49.83579	 5.74019																																					Pacifastacus leniusculus			David Porco						BOLD:ADK0499							http://www.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:ADK0499	BOLD:ADK0499								Animalia	Arthropoda	Malacostraca	Decapoda		Astacidae				Pacifastacus														
3442512751							https://boldsystems.org/index.php/Public_RecordView?processid=CRAYL108-18						Musee National d'histoire Naturelle Luxembourg				MATERIAL_SAMPLE				CRAYL108-18	Mart-07-18-008		Alexander Kristiansen																																							2018-07-05																											Martelange (Sure)													49.83579	 5.74019																																					Pacifastacus leniusculus			David Porco						BOLD:ADM8974							http://www.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:ADM8974	BOLD:ADM8974								Animalia	Arthropoda	Malacostraca	Decapoda		Astacidae				Pacifastacus														
3442490746							https://boldsystems.org/index.php/Public_RecordView?processid=CRAYL105-18						Musee National d'histoire Naturelle Luxembourg				MATERIAL_SAMPLE				CRAYL105-18	Mart-07-18-005		Alexander Kristiansen																																							2018-07-05																											Martelange (Sure)													49.83579	 5.74019																																					Pacifastacus leniusculus			David Porco						BOLD:AAK4578							http://www.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAK4578	BOLD:AAK4578								Animalia	Arthropoda	Malacostraca	Decapoda		Astacidae				Pacifastacus														
3442484776							https://boldsystems.org/index.php/Public_RecordView?processid=CRAYL102-18						Musee National d'histoire Naturelle Luxembourg				MATERIAL_SAMPLE				CRAYL102-18	Mart-07-18-002		Alexander Kristiansen																																							2018-07-05																											Martelange (Sure)													49.83579	 5.74019																																					Pacifastacus leniusculus			David Porco						BOLD:AAK4578							http://www.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAK4578	BOLD:AAK4578								Animalia	Arthropoda	Malacostraca	Decapoda		Astacidae				Pacifastacus														
3442477778							https://boldsystems.org/index.php/Public_RecordView?processid=CRAYL112-18						Musee National d'histoire Naturelle Luxembourg				MATERIAL_SAMPLE				CRAYL112-18	Mart-07-18-012		Alexander Kristiansen																																							2018-07-05																											Martelange (Sure)													49.83579	 5.74019																																					Pacifastacus leniusculus			David Porco						BOLD:AAK4578							http://www.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAK4578	BOLD:AAK4578								Animalia	Arthropoda	Malacostraca	Decapoda		Astacidae				Pacifastacus														
3441443745							https://boldsystems.org/index.php/Public_RecordView?processid=CRAYL107-18						Musee National d'histoire Naturelle Luxembourg				MATERIAL_SAMPLE				CRAYL107-18	Mart-07-18-007		Alexander Kristiansen																																							2018-07-05																											Martelange (Sure)													49.83579	 5.74019																																					Pacifastacus leniusculus			David Porco						BOLD:AAK4578							http://www.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAK4578	BOLD:AAK4578								Animalia	Arthropoda	Malacostraca	Decapoda		Astacidae				Pacifastacus														
3441435756							https://boldsystems.org/index.php/Public_RecordView?processid=CRAYL104-18						Musee National d'histoire Naturelle Luxembourg				MATERIAL_SAMPLE				CRAYL104-18	Mart-07-18-004		Alexander Kristiansen																																							2018-07-05																											Martelange (Sure)													49.83579	 5.74019																																					Pacifastacus leniusculus			David Porco						BOLD:AAK4578							http://www.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAK4578	BOLD:AAK4578								Animalia	Arthropoda	Malacostraca	Decapoda		Astacidae				Pacifastacus														
3441428755							https://boldsystems.org/index.php/Public_RecordView?processid=CRAYL106-18						Musee National d'histoire Naturelle Luxembourg				MATERIAL_SAMPLE				CRAYL106-18	Mart-07-18-006		Alexander Kristiansen																																							2018-07-05																											Martelange (Sure)													49.83579	 5.74019																																					Pacifastacus leniusculus			David Porco						BOLD:AAK4578							http://www.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAK4578	BOLD:AAK4578								Animalia	Arthropoda	Malacostraca	Decapoda		Astacidae				Pacifastacus														
